model,num_enabled,lr,target,signal,metric,r2,r2_layer,r2_best_step,pearson,pearson_layer,mse,mse_layer
Moirai-1.1-R-Base,1,0.0067,spike_amplitude,spike,magnitude,-0.005786163114356757,9,1250.0,-0.013373736589533702,9,0.013174120059910801,9
Moirai-1.1-R-Base,1,0.0067,level_change_time_frac,level_change,time_frac,0.9988462135724673,9,1250.0,0.9994542528352641,9,4.853787021473208e-05,9
Moirai-1.1-R-Base,1,0.0067,level_change_amplitude,level_change,magnitude,0.7632753499375534,9,1250.0,0.8749274155587418,9,0.08043311663931309,9
Moirai-1.1-R-Base,1,0.0067,gaussian_time_frac,gaussian,time_frac,0.9976768519835942,9,1250.0,0.9988488730573333,9,9.661545842421921e-05,9
Moirai-1.1-R-Base,1,0.0067,gaussian_amplitude,gaussian,magnitude,0.7670406005980563,9,1200.0,0.875825173958246,9,0.07551874182078759,9
Moirai-1.1-R-Base,1,0.0067,gaussian_sigma_sec,gaussian,sigma_sec,0.9948201756016732,9,1100.0,0.9976602183953968,9,1.0779709381640012e-06,9
Moirai-1.1-R-Base,1,0.0067,gaussian_noise_std,gaussian_noise,std,0.0036367531320961044,9,1150.0,0.10401669738352992,9,0.0014038320020073668,9
Moirai-1.1-R-Base,1,0.0067,uniform_noise_amplitude,uniform_noise,std,-0.00369946347541128,9,150.0,0.03689073275071556,9,0.0033442163914107824,9
Moirai-1.1-R-Base,1,0.0067,random_walk_step_std,random_walk_noise,std,-0.0341448049624673,9,450.0,0.003907499931740982,9,0.00042616966629016844,9
Moirai-1.1-R-Base,1,0.0067,linear_trend_slope,linear_trend,slope,0.7557946855185566,9,1050.0,0.8697984931894696,9,0.3252356532470278,9
Moirai-1.1-R-Base,1,0.0067,linear_trend_intercept,linear_trend,intercept,-0.004179062085060581,9,1050.0,-0.013426099813782465,9,0.08225199834087471,9
Moirai-1.1-R-Base,1,0.0067,quadratic_trend_a,quadratic_trend,a,0.8847941279070518,9,1000.0,0.9407860506473804,9,0.6139039902271004,9
Moirai-1.1-R-Base,1,0.0067,quadratic_trend_b,quadratic_trend,slope,0.880448098533378,9,1250.0,0.938415887866727,9,0.155390714162371,9
Moirai-1.1-R-Base,1,0.0067,quadratic_trend_c,quadratic_trend,intercept,-0.008894634971816195,9,50.0,-0.020484505667177265,9,0.08472196517670266,9
Moirai-1.1-R-Base,1,0.0067,log_trend_amplitude,log_trend,amplitude,0.7598265436515057,9,1200.0,0.8733980077909896,9,0.31737769815520644,9
