model,num_enabled,lr,target,signal,metric,r2,r2_layer,r2_best_step,pearson,pearson_layer,mse,mse_layer
TimesFM-2.5-200M,1,0.0064,sine_amplitude,sine,amplitude,-0.10488011219960547,20,100.0,0.02361863959825745,20,0.09268035428341531,20
TimesFM-2.5-200M,1,0.0064,sine_frequency_hz,sine,frequency_hz,0.9926475716808082,20,1250.0,0.9963338810379597,20,31.150164213625487,20
TimesFM-2.5-200M,1,0.0064,sine_phase,sine,phase,0.0041038281415425315,20,1050.0,0.15582463657281256,20,3.353905123200058,20
TimesFM-2.5-200M,1,0.0064,sine_offset,sine,offset,-0.2311908043184152,20,100.0,0.002072577302405727,20,0.016446427204151515,20
TimesFM-2.5-200M,1,0.0064,sawtooth_amplitude,sawtooth,amplitude,-0.0667919668071566,20,150.0,0.001187168923264771,20,0.08806202203205486,20
TimesFM-2.5-200M,1,0.0064,sawtooth_frequency_hz,sawtooth,frequency_hz,0.9860515600652646,20,1250.0,0.9930069163701863,20,11.576331009626406,20
TimesFM-2.5-200M,1,0.0064,sawtooth_phase,sawtooth,phase,0.1051574554291741,20,1200.0,0.3309219243011101,20,2.964557258074829,20
TimesFM-2.5-200M,1,0.0064,sawtooth_offset,sawtooth,offset,-0.20216432439208498,20,100.0,0.004626618441337594,20,0.015906212836636388,20
TimesFM-2.5-200M,1,0.0064,square_amplitude,square,amplitude,-0.0766474426152377,20,100.0,0.011428753661416434,20,0.08815316011404874,20
TimesFM-2.5-200M,1,0.0064,square_frequency_hz,square,frequency_hz,0.9942523841360695,20,1200.0,0.9971269253808913,20,0.2981959508220462,20
TimesFM-2.5-200M,1,0.0064,square_phase,square,phase,0.21136548260011923,20,1150.0,0.4728400226789663,20,2.602758057690341,20
TimesFM-2.5-200M,1,0.0064,square_offset,square,offset,-0.17413908265128852,20,600.0,-0.003962376711783986,20,0.015688314481629058,20
TimesFM-2.5-200M,1,0.0064,square_duty_cycle,square,duty_cycle,0.9705821264658687,20,600.0,0.9853638102933182,20,0.00159471913225066,20
TimesFM-2.5-200M,1,0.005,spike_time_frac,spike,time_frac,0.9989126059100604,20,1000.0,0.9995353266170381,20,4.498530095745348e-05,20
TimesFM-2.5-200M,1,0.005,spike_amplitude,spike,magnitude,-0.013375665024560224,20,150.0,0.042059509399996246,20,0.013273529867906511,20
TimesFM-2.5-200M,1,0.005,level_change_time_frac,level_change,time_frac,0.9994245016205812,20,1100.0,0.9997330820501961,20,2.351578901107824e-05,20
TimesFM-2.5-200M,1,0.005,level_change_amplitude,level_change,magnitude,0.7534185301564835,20,100.0,0.8680399703473529,20,0.08378221752481166,20
TimesFM-2.5-200M,1,0.005,gaussian_time_frac,gaussian,time_frac,0.9954036195557185,20,1250.0,0.9977058221355347,20,0.000189736250559245,20
TimesFM-2.5-200M,1,0.005,gaussian_amplitude,gaussian,magnitude,0.7716661954230436,20,1200.0,0.8786024398294555,20,0.07401925692233506,20
TimesFM-2.5-200M,1,0.005,gaussian_sigma_sec,gaussian,sigma_sec,0.9919107242748518,20,1100.0,0.9968360207508389,20,1.6834555521461464e-06,20
TimesFM-2.5-200M,1,0.005,gaussian_noise_std,gaussian_noise,std,-0.006383639106090744,20,500.0,0.03235319983948289,20,0.001417950294046794,20
TimesFM-2.5-200M,1,0.005,uniform_noise_amplitude,uniform_noise,std,-0.021421471481025245,20,300.0,-0.01921944308193155,20,0.0034032641759496646,20
TimesFM-2.5-200M,1,0.005,random_walk_step_std,random_walk_noise,std,-0.10888110872313761,20,100.0,0.0014387289206317007,20,0.00045696839532754103,20
TimesFM-2.5-200M,1,0.005,linear_trend_slope,linear_trend,slope,0.8256587136273983,20,1200.0,0.9090181637052217,20,0.23218987793825813,20
TimesFM-2.5-200M,1,0.005,linear_trend_intercept,linear_trend,intercept,0.46745779161256373,20,1150.0,0.6838366387940383,20,0.04362036861212586,20
TimesFM-2.5-200M,1,0.005,quadratic_trend_a,quadratic_trend,a,0.8934026920897841,20,1250.0,0.9454865315312282,20,0.5680310515834727,20
TimesFM-2.5-200M,1,0.005,quadratic_trend_b,quadratic_trend,slope,0.8890356790050601,20,1150.0,0.943311073501409,20,0.14422878159541744,20
TimesFM-2.5-200M,1,0.005,quadratic_trend_c,quadratic_trend,intercept,0.23229442164854486,20,1200.0,0.49213512477302507,20,0.0644681050136314,20
TimesFM-2.5-200M,1,0.005,log_trend_amplitude,log_trend,amplitude,0.7516765536041446,20,900.0,0.867679769511926,20,0.3281475189361761,20
TimesFM-2.5-200M,1,0.005,log_trend_offset,log_trend,offset,-0.0028257479198363633,20,1000.0,0.004300555454316025,20,0.08293844324793682,20
TimesFM-2.5-200M,1,0.005,sigmoid_trend_amplitude,sigmoid_trend,amplitude,0.8523312079424085,20,850.0,0.9232490903115945,20,0.19870431846547526,20
