model,num_enabled,lr,target,signal,metric,r2,r2_layer,r2_best_step,pearson,pearson_layer,mse,mse_layer
MantisV2,1,0.005,gaussian_amplitude,gaussian,magnitude,0.9927168732683357,3,1200.0,0.9963793437716779,3,0.0023609803627096877,3
MantisV2,1,0.005,gaussian_sigma_sec,gaussian,sigma_sec,0.9766544406995249,3,700.0,0.9892905370035158,3,4.858433901586675e-06,3
MantisV2,1,0.005,gaussian_noise_std,gaussian_noise,std,0.9837350281750677,3,1200.0,0.9921020400067043,3,2.291663008582972e-05,3
MantisV2,1,0.005,uniform_noise_amplitude,uniform_noise,std,0.9941933941306537,3,900.0,0.9972454830486513,3,1.934697310636344e-05,3
MantisV2,1,0.005,random_walk_step_std,random_walk_noise,std,0.9668703820695086,3,1250.0,0.983702577377334,3,1.3652670448091405e-05,3
MantisV2,1,0.005,linear_trend_slope,linear_trend,slope,0.9982819618239824,3,1250.0,0.9991483935186275,3,0.0022881044569685346,3
MantisV2,1,0.005,linear_trend_intercept,linear_trend,intercept,0.9989859634529888,3,1250.0,0.9995177494412415,3,8.305942190147276e-05,3
MantisV2,1,0.005,quadratic_trend_a,quadratic_trend,a,0.9825654406575335,3,1250.0,0.991464360178259,3,0.09290451392578382,3
MantisV2,1,0.005,quadratic_trend_b,quadratic_trend,slope,0.9893683405813376,3,1150.0,0.994764300165327,3,0.013818777698473452,3
MantisV2,1,0.005,quadratic_trend_c,quadratic_trend,intercept,0.9937288901135819,3,1150.0,0.9969495270135292,3,0.0005266166901871068,3
MantisV2,1,0.005,log_trend_amplitude,log_trend,amplitude,0.9981803079337755,3,1200.0,0.9991264748011331,3,0.002404635749970678,3
MantisV2,1,0.005,log_trend_offset,log_trend,offset,0.9869690638182447,3,1250.0,0.9937010435302838,3,0.0010777201953777492,3
MantisV2,1,0.005,sigmoid_trend_amplitude,sigmoid_trend,amplitude,0.9895850948215705,3,1200.0,0.9947892037638024,3,0.014014380469471639,3
MantisV2,1,0.005,sigmoid_trend_center,sigmoid_trend,center,0.9967196934689878,3,1100.0,0.9983922436970344,3,9.971644945755087e-05,3
MantisV2,1,0.005,sigmoid_trend_sharpness,sigmoid_trend,sharpness,0.990657548036984,3,1250.0,0.995388754397009,3,0.18204462874214197,3
MantisV2,1,0.005,sigmoid_trend_offset,sigmoid_trend,offset,0.9740288901348066,3,1200.0,0.9871990335770715,3,0.002197843113906892,3
MantisV2,1,0.005,sine_amplitude,sine,amplitude,0.9977708453934033,3,1250.0,0.9989211167455837,3,0.0001869875621895162,3
MantisV2,1,0.005,sine_frequency_hz,sine,frequency_hz,0.996086027310599,3,1250.0,0.998054155981197,3,16.442945641918072,3
MantisV2,1,0.005,sine_phase,sine,phase,0.015227163074673311,3,1200.0,0.13996215101278667,3,3.316444782379911,3
MantisV2,1,0.005,sine_offset,sine,offset,0.9858777447041612,3,1100.0,0.9931039723659675,3,0.00018864715596217865,3
MantisV2,1,0.005,sawtooth_amplitude,sawtooth,amplitude,0.9977265953064666,3,1250.0,0.9988684544782249,3,0.00018766603090282803,3
MantisV2,1,0.005,sawtooth_frequency_hz,sawtooth,frequency_hz,0.9979912830572989,3,1250.0,0.9990080703010034,3,1.6356425422716419,3
MantisV2,1,0.005,sawtooth_phase,sawtooth,phase,0.07991664673111887,3,1250.0,0.4601059217861558,3,3.048178475102888,3
MantisV2,1,0.005,sawtooth_offset,sawtooth,offset,0.9882715697543454,3,1200.0,0.994206985591392,3,0.00015518253531717857,3
MantisV2,1,0.005,square_amplitude,square,amplitude,0.9956354413064076,3,950.0,0.9978257596474527,3,0.00035735898875943625,3
MantisV2,1,0.005,square_frequency_hz,square,frequency_hz,0.9979482609244731,3,1250.0,0.9989749374947103,3,0.09851862067793554,3
MantisV2,1,0.005,square_phase,square,phase,0.09775758706536053,3,1250.0,0.4129903178199252,3,2.9777021655075275,3
MantisV2,1,0.005,square_offset,square,offset,0.8827606408016193,3,1250.0,0.9414433068880159,3,0.001566499202612033,3
MantisV2,1,0.005,square_duty_cycle,square,duty_cycle,0.9976731763953713,3,1100.0,0.9988368668693127,3,0.00012613522576227962,3
MantisV2,1,0.003,spike_time_frac,spike,time_frac,0.9987469974036259,3,1200.0,0.9993739770547122,3,5.230674886193564e-05,3
MantisV2,1,0.003,spike_amplitude,spike,magnitude,0.9858919450583139,3,1200.0,0.9929337080518715,3,0.00018479197311492378,3
MantisV2,1,0.003,level_change_time_frac,level_change,time_frac,0.9998881593354559,3,1100.0,0.9999459254373224,3,4.7049501804035315e-06,3
MantisV2,1,0.003,level_change_amplitude,level_change,magnitude,0.9971175641927756,3,1150.0,0.9987045868589908,3,0.0009793796101363072,3
MantisV2,1,0.003,gaussian_time_frac,gaussian,time_frac,0.9967635532341365,3,1250.0,0.9985272525462854,3,0.00013459787570198337,3
MantisV2,1,0.003,gaussian_amplitude,gaussian,magnitude,0.9900375505949138,3,1250.0,0.9954606720529576,3,0.0032295397672590575,3
MantisV2,1,0.003,gaussian_sigma_sec,gaussian,sigma_sec,0.9778272153456359,3,1200.0,0.9898214184372025,3,4.614368294665406e-06,3
MantisV2,1,0.003,gaussian_noise_std,gaussian_noise,std,0.9812170879501463,3,1250.0,0.990827415422355,3,2.6464297141994335e-05,3
MantisV2,1,0.003,uniform_noise_amplitude,uniform_noise,std,0.994793048076887,3,1050.0,0.9974843851298439,3,1.7348992008292714e-05,3
MantisV2,1,0.003,random_walk_step_std,random_walk_noise,std,0.9580845686434154,3,1250.0,0.9798920855688967,3,1.7273292200401708e-05,3
MantisV2,1,0.003,linear_trend_slope,linear_trend,slope,0.997556895037962,3,1250.0,0.9988067292088177,3,0.003253757355636394,3
MantisV2,1,0.003,linear_trend_intercept,linear_trend,intercept,0.9988849465256073,3,1200.0,0.999444299944131,3,9.13336873757288e-05,3
MantisV2,1,0.003,quadratic_trend_a,quadratic_trend,a,0.9759547294237133,3,1250.0,0.9879345261066671,3,0.1281313815407182,3
MantisV2,1,0.003,quadratic_trend_b,quadratic_trend,slope,0.984990463248121,3,1250.0,0.9928187021236287,3,0.01950903838841921,3
MantisV2,1,0.003,quadratic_trend_c,quadratic_trend,intercept,0.9919848379889027,3,1250.0,0.9960822711193793,3,0.0006730735334010239,3
MantisV2,1,0.003,log_trend_amplitude,log_trend,amplitude,0.9969922400631316,3,1250.0,0.9986419615950016,3,0.0039746104331429746,3
MantisV2,1,0.003,log_trend_offset,log_trend,offset,0.9819531527812233,3,1200.0,0.9911127593425001,3,0.0014925598160632294,3
MantisV2,1,0.003,sigmoid_trend_amplitude,sigmoid_trend,amplitude,0.985040135485246,3,1200.0,0.9928602776383539,3,0.020130114435964977,3
